customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6428,Synthetic Customer 06428,customer06428@example.invalid,India,2020-08-05,Premium,5024.38
6429,Synthetic Customer 06429,customer06429@example.invalid,Canada,2024-11-28,Basic,4128.48
6430,Synthetic Customer 06430,customer06430@example.invalid,Australia,2024-04-19,Basic,2334.85
6431,Synthetic Customer 06431,customer06431@example.invalid,India,2021-06-21,Standard,4736.81
6432,Synthetic Customer 06432,customer06432@example.invalid,India,2021-10-30,Standard,6338.49
6433,Synthetic Customer 06433,customer06433@example.invalid,USA,2023-11-28,Standard,2672.53
6434,Synthetic Customer 06434,customer06434@example.invalid,USA,2023-06-04,Standard,1505.21
6435,Synthetic Customer 06435,customer06435@example.invalid,India,2020-01-22,Basic,10461.07
6436,Synthetic Customer 06436,customer06436@example.invalid,Germany,2021-04-30,Standard,6051.03
6437,Synthetic Customer 06437,customer06437@example.invalid,UK,2024-09-27,Basic,16198.45
6438,Synthetic Customer 06438,customer06438@example.invalid,UK,2025-04-25,Premium,8452.01
6439,Synthetic Customer 06439,customer06439@example.invalid,Canada,2021-03-16,Premium,16341.22
6440,Synthetic Customer 06440,customer06440@example.invalid,Singapore,2022-10-18,Premium,12136.91
6441,Synthetic Customer 06441,customer06441@example.invalid,India,2021-05-15,Standard,1374.54
6442,Synthetic Customer 06442,customer06442@example.invalid,India,2021-11-29,Standard,10062.21
6443,Synthetic Customer 06443,customer06443@example.invalid,Germany,2023-05-12,Premium,8440.08
6444,Synthetic Customer 06444,customer06444@example.invalid,Canada,2025-07-29,Premium,16030.40
6445,Synthetic Customer 06445,customer06445@example.invalid,Canada,2022-02-28,Premium,4025.47
6446,Synthetic Customer 06446,customer06446@example.invalid,Australia,2023-01-29,Basic,2021.49
6447,Synthetic Customer 06447,customer06447@example.invalid,Australia,2024-03-24,Premium,5839.05
6448,Synthetic Customer 06448,customer06448@example.invalid,UK,2020-12-19,Basic,13712.21
6449,Synthetic Customer 06449,customer06449@example.invalid,Australia,2025-09-01,Standard,5294.47
6450,Synthetic Customer 06450,customer06450@example.invalid,USA,2024-09-15,Standard,8144.46
6451,Synthetic Customer 06451,customer06451@example.invalid,UK,2021-09-19,Standard,3798.16
6452,Synthetic Customer 06452,customer06452@example.invalid,Germany,2025-03-14,Standard,18776.93
6453,Synthetic Customer 06453,customer06453@example.invalid,Singapore,2025-06-16,Premium,17973.77
6454,Synthetic Customer 06454,customer06454@example.invalid,Australia,2023-07-07,Basic,177.78
6455,Synthetic Customer 06455,customer06455@example.invalid,India,2024-07-06,Basic,5756.86
6456,Synthetic Customer 06456,customer06456@example.invalid,UK,2021-05-06,Standard,618.53
6457,Synthetic Customer 06457,customer06457@example.invalid,Australia,2025-06-23,Basic,5796.07
6458,Synthetic Customer 06458,customer06458@example.invalid,Germany,2020-05-19,Basic,7983.03
6459,Synthetic Customer 06459,customer06459@example.invalid,Singapore,2022-08-25,Standard,6921.13
6460,Synthetic Customer 06460,customer06460@example.invalid,India,2020-08-27,Premium,1263.05
6461,Synthetic Customer 06461,customer06461@example.invalid,UK,2022-10-25,Premium,1111.80
6462,Synthetic Customer 06462,customer06462@example.invalid,Germany,2023-09-12,Premium,18097.07
6463,Synthetic Customer 06463,customer06463@example.invalid,India,2025-01-06,Premium,533.10
6464,Synthetic Customer 06464,customer06464@example.invalid,Australia,2025-07-10,Standard,1966.32
6465,Synthetic Customer 06465,customer06465@example.invalid,UK,2024-09-23,Premium,17408.82
6466,Synthetic Customer 06466,customer06466@example.invalid,India,2023-09-13,Standard,19576.60
6467,Synthetic Customer 06467,customer06467@example.invalid,Australia,2022-12-18,Standard,19523.25
6468,Synthetic Customer 06468,customer06468@example.invalid,India,2024-11-19,Basic,9567.60
6469,Synthetic Customer 06469,customer06469@example.invalid,USA,2024-05-22,Basic,19576.29
6470,Synthetic Customer 06470,customer06470@example.invalid,Canada,2025-03-19,Basic,1732.71
6471,Synthetic Customer 06471,customer06471@example.invalid,Australia,2021-05-26,Basic,18921.28
6472,Synthetic Customer 06472,customer06472@example.invalid,Canada,2020-03-23,Basic,15293.56
6473,Synthetic Customer 06473,customer06473@example.invalid,Australia,2021-08-28,Basic,14845.55
6474,Synthetic Customer 06474,customer06474@example.invalid,India,2024-10-30,Standard,11562.93
6475,Synthetic Customer 06475,customer06475@example.invalid,Canada,2021-06-03,Standard,7587.73
6476,Synthetic Customer 06476,customer06476@example.invalid,Canada,2025-11-29,Premium,18479.51
6477,Synthetic Customer 06477,customer06477@example.invalid,Singapore,2023-02-10,Premium,10429.14
6478,Synthetic Customer 06478,customer06478@example.invalid,USA,2021-03-18,Basic,13971.50
6479,Synthetic Customer 06479,customer06479@example.invalid,USA,2021-10-08,Standard,8146.43
6480,Synthetic Customer 06480,customer06480@example.invalid,Australia,2023-01-30,Standard,16644.50
6481,Synthetic Customer 06481,customer06481@example.invalid,India,2024-11-05,Standard,12285.70
6482,Synthetic Customer 06482,customer06482@example.invalid,UK,2020-06-15,Standard,7600.15
6483,Synthetic Customer 06483,customer06483@example.invalid,Canada,2022-03-11,Premium,6985.01
6484,Synthetic Customer 06484,customer06484@example.invalid,Canada,2024-11-05,Standard,5618.98
6485,Synthetic Customer 06485,customer06485@example.invalid,USA,2022-03-31,Basic,14589.50
6486,Synthetic Customer 06486,customer06486@example.invalid,Canada,2022-01-26,Basic,4203.21
6487,Synthetic Customer 06487,customer06487@example.invalid,Singapore,2023-09-12,Standard,15712.46
6488,Synthetic Customer 06488,customer06488@example.invalid,Germany,2022-10-02,Premium,6452.66
6489,Synthetic Customer 06489,customer06489@example.invalid,Germany,2021-05-14,Premium,18918.72
6490,Synthetic Customer 06490,customer06490@example.invalid,India,2024-08-23,Premium,14285.75
6491,Synthetic Customer 06491,customer06491@example.invalid,UK,2021-11-20,Basic,6269.88
6492,Synthetic Customer 06492,customer06492@example.invalid,Germany,2024-11-29,Basic,9969.25
6493,Synthetic Customer 06493,customer06493@example.invalid,Australia,2024-01-17,Standard,2196.05
6494,Synthetic Customer 06494,customer06494@example.invalid,USA,2021-05-24,Standard,11006.28
6495,Synthetic Customer 06495,customer06495@example.invalid,USA,2021-06-11,Basic,7353.16
6496,Synthetic Customer 06496,customer06496@example.invalid,UK,2025-07-15,Standard,16186.69
6497,Synthetic Customer 06497,customer06497@example.invalid,Australia,2022-09-15,Standard,19079.22
6498,Synthetic Customer 06498,customer06498@example.invalid,Singapore,2025-03-28,Basic,12938.15
6499,Synthetic Customer 06499,customer06499@example.invalid,Germany,2022-12-21,Premium,18001.57
6500,Synthetic Customer 06500,customer06500@example.invalid,India,2024-07-13,Premium,11715.61
6501,Synthetic Customer 06501,customer06501@example.invalid,USA,2021-08-10,Standard,16631.00
6502,Synthetic Customer 06502,customer06502@example.invalid,UK,2021-09-23,Premium,7034.52
6503,Synthetic Customer 06503,customer06503@example.invalid,Canada,2023-02-09,Basic,18487.58
6504,Synthetic Customer 06504,customer06504@example.invalid,Germany,2024-08-04,Premium,6770.41
6505,Synthetic Customer 06505,customer06505@example.invalid,Singapore,2021-06-23,Premium,4020.98
6506,Synthetic Customer 06506,customer06506@example.invalid,USA,2021-09-26,Premium,10320.44
6507,Synthetic Customer 06507,customer06507@example.invalid,India,2025-02-12,Standard,9703.50
6508,Synthetic Customer 06508,customer06508@example.invalid,Australia,2024-01-26,Premium,13730.85
6509,Synthetic Customer 06509,customer06509@example.invalid,USA,2025-08-23,Premium,7907.48
6510,Synthetic Customer 06510,customer06510@example.invalid,Canada,2023-10-16,Basic,1994.05
6511,Synthetic Customer 06511,customer06511@example.invalid,USA,2024-08-11,Standard,10645.19
6512,Synthetic Customer 06512,customer06512@example.invalid,India,2020-04-01,Premium,14248.98
6513,Synthetic Customer 06513,customer06513@example.invalid,India,2022-01-31,Premium,796.23
6514,Synthetic Customer 06514,customer06514@example.invalid,USA,2023-01-14,Basic,11726.38
6515,Synthetic Customer 06515,customer06515@example.invalid,USA,2022-08-07,Premium,7542.65
6516,Synthetic Customer 06516,customer06516@example.invalid,Australia,2020-12-31,Basic,3348.78
6517,Synthetic Customer 06517,customer06517@example.invalid,Germany,2023-03-26,Premium,452.13
6518,Synthetic Customer 06518,customer06518@example.invalid,Germany,2021-08-17,Standard,10788.48
6519,Synthetic Customer 06519,customer06519@example.invalid,UK,2025-03-13,Premium,3459.15
6520,Synthetic Customer 06520,customer06520@example.invalid,Australia,2022-09-27,Basic,4172.28
6521,Synthetic Customer 06521,customer06521@example.invalid,Canada,2021-12-11,Premium,7531.79
6522,Synthetic Customer 06522,customer06522@example.invalid,UK,2024-06-23,Standard,14036.14
6523,Synthetic Customer 06523,customer06523@example.invalid,Canada,2025-05-26,Basic,8950.58
6524,Synthetic Customer 06524,customer06524@example.invalid,India,2025-02-26,Basic,5908.68
6525,Synthetic Customer 06525,customer06525@example.invalid,Canada,2020-04-07,Basic,7784.28
6526,Synthetic Customer 06526,customer06526@example.invalid,Singapore,2024-11-20,Standard,15918.08
6527,Synthetic Customer 06527,customer06527@example.invalid,India,2024-05-07,Premium,13181.30
6528,Synthetic Customer 06528,customer06528@example.invalid,Singapore,2025-11-10,Basic,12936.41
6529,Synthetic Customer 06529,customer06529@example.invalid,UK,2022-04-06,Premium,12666.33
6530,Synthetic Customer 06530,customer06530@example.invalid,USA,2021-06-15,Basic,4276.14
6531,Synthetic Customer 06531,customer06531@example.invalid,Singapore,2020-02-02,Standard,432.05
6532,Synthetic Customer 06532,customer06532@example.invalid,Germany,2020-05-06,Basic,4134.19
6533,Synthetic Customer 06533,customer06533@example.invalid,India,2025-08-18,Standard,2090.56
6534,Synthetic Customer 06534,customer06534@example.invalid,Australia,2021-01-24,Standard,16445.61
6535,Synthetic Customer 06535,customer06535@example.invalid,USA,2021-08-12,Standard,1255.11
6536,Synthetic Customer 06536,customer06536@example.invalid,Australia,2025-03-13,Premium,9483.37
6537,Synthetic Customer 06537,customer06537@example.invalid,Singapore,2023-12-03,Premium,15819.15
6538,Synthetic Customer 06538,customer06538@example.invalid,Canada,2023-09-22,Premium,13770.69
6539,Synthetic Customer 06539,customer06539@example.invalid,UK,2023-10-21,Basic,18375.10
6540,Synthetic Customer 06540,customer06540@example.invalid,Singapore,2021-09-25,Standard,10130.08
6541,Synthetic Customer 06541,customer06541@example.invalid,Germany,2023-06-14,Premium,1622.13
6542,Synthetic Customer 06542,customer06542@example.invalid,UK,2020-02-16,Standard,8365.41
6543,Synthetic Customer 06543,customer06543@example.invalid,Canada,2023-10-05,Standard,8265.22
6544,Synthetic Customer 06544,customer06544@example.invalid,UK,2025-07-06,Standard,16630.15
6545,Synthetic Customer 06545,customer06545@example.invalid,UK,2020-01-26,Premium,19213.70
6546,Synthetic Customer 06546,customer06546@example.invalid,Canada,2024-05-30,Basic,15624.76
6547,Synthetic Customer 06547,customer06547@example.invalid,India,2021-12-10,Basic,5999.53
6548,Synthetic Customer 06548,customer06548@example.invalid,Australia,2023-01-24,Standard,5240.45
6549,Synthetic Customer 06549,customer06549@example.invalid,UK,2020-10-26,Standard,16005.80
6550,Synthetic Customer 06550,customer06550@example.invalid,Australia,2022-11-21,Premium,17421.14
6551,Synthetic Customer 06551,customer06551@example.invalid,UK,2025-05-22,Standard,4653.70
6552,Synthetic Customer 06552,customer06552@example.invalid,UK,2022-12-18,Basic,14258.69
6553,Synthetic Customer 06553,customer06553@example.invalid,Australia,2021-06-08,Basic,12490.24
6554,Synthetic Customer 06554,customer06554@example.invalid,Germany,2024-06-07,Premium,19747.57
6555,Synthetic Customer 06555,customer06555@example.invalid,India,2023-09-17,Basic,8673.38
6556,Synthetic Customer 06556,,Australia,2020-03-18,Premium,10470.35
6557,Synthetic Customer 06557,customer06557@example.invalid,Canada,2021-03-08,Standard,2416.95
6558,Synthetic Customer 06558,customer06558@example.invalid,Canada,2023-09-12,Premium,10134.98
6559,Synthetic Customer 06559,customer06559@example.invalid,Canada,2020-12-18,Standard,1670.56
6560,Synthetic Customer 06560,customer06560@example.invalid,Germany,2020-07-01,Premium,12886.60
6561,Synthetic Customer 06561,customer06561@example.invalid,Singapore,2021-04-18,Premium,14122.43
6562,Synthetic Customer 06562,customer06562@example.invalid,Canada,2023-06-14,Standard,16628.07
6563,Synthetic Customer 06563,customer06563@example.invalid,Germany,2022-04-14,Basic,11205.95
6564,Synthetic Customer 06564,customer06564@example.invalid,USA,2024-10-13,Standard,3163.54
6565,Synthetic Customer 06565,customer06565@example.invalid,Singapore,2025-05-01,Premium,2082.39
6566,Synthetic Customer 06566,customer06566@example.invalid,UK,2023-11-11,Standard,5388.76
6567,Synthetic Customer 06567,customer06567@example.invalid,UK,2024-04-26,Standard,276.51
6568,Synthetic Customer 06568,customer06568@example.invalid,Canada,2022-10-27,Basic,16837.02
6569,Synthetic Customer 06569,customer06569@example.invalid,Singapore,2023-05-05,Basic,5876.49
6570,Synthetic Customer 06570,customer06570@example.invalid,Singapore,2021-01-08,Standard,7870.85
6571,Synthetic Customer 06571,customer06571@example.invalid,Singapore,2023-09-27,Premium,7514.07
6572,Synthetic Customer 06572,customer06572@example.invalid,India,2021-09-30,Standard,2265.65
6573,Synthetic Customer 06573,customer06573@example.invalid,Singapore,2022-09-04,Standard,3813.62
6574,Synthetic Customer 06574,customer06574@example.invalid,USA,2023-06-22,Standard,10011.27
6575,Synthetic Customer 06575,customer06575@example.invalid,Germany,2023-01-10,Basic,7932.49
6576,Synthetic Customer 06576,customer06576@example.invalid,USA,2023-11-14,Basic,4234.55
6577,Synthetic Customer 06577,customer06577@example.invalid,Australia,2023-03-09,Premium,2967.68
6578,Synthetic Customer 06578,customer06578@example.invalid,Singapore,2023-12-21,Standard,4321.52
6579,Synthetic Customer 06579,customer06579@example.invalid,Australia,2021-05-16,Basic,12467.72
6580,Synthetic Customer 06580,customer06580@example.invalid,India,2020-07-02,Premium,15857.23
6581,Synthetic Customer 06581,customer06581@example.invalid,Canada,2021-08-09,Premium,9694.75
6582,Synthetic Customer 06582,customer06582@example.invalid,Germany,2024-05-08,Standard,2892.41
6583,Synthetic Customer 06583,customer06583@example.invalid,Germany,2020-07-16,Basic,19145.23
6584,Synthetic Customer 06584,customer06584@example.invalid,Canada,2020-10-01,Standard,9229.76
6585,Synthetic Customer 06585,customer06585@example.invalid,Australia,2024-08-03,Basic,5441.52
6586,Synthetic Customer 06586,customer06586@example.invalid,Australia,2020-10-21,Standard,12656.16
6587,Synthetic Customer 06587,customer06587@example.invalid,Germany,2025-04-02,Premium,8589.89
6588,Synthetic Customer 06588,customer06588@example.invalid,Germany,2022-02-10,Premium,15010.53
6589,Synthetic Customer 06589,customer06589@example.invalid,Germany,2023-06-29,Standard,1014.41
6590,Synthetic Customer 06590,customer06590@example.invalid,India,2020-11-03,Basic,10105.32
6591,Synthetic Customer 06591,customer06591@example.invalid,Germany,2022-07-07,Basic,2160.22
6592,Synthetic Customer 06592,customer06592@example.invalid,USA,2023-11-17,Premium,14501.67
6593,Synthetic Customer 06593,customer06593@example.invalid,Australia,2021-10-04,Premium,13829.32
6594,Synthetic Customer 06594,customer06594@example.invalid,Germany,2023-07-08,Standard,15381.27
